Date,AAPL,ACGL,ACIW,ACWI,ACWX,ADBE,ADI,ADP,AIA,AMAT,AMGN,ATRO,CDNS,CENX,CHI,CMCO,COLB,CSCO,CSQ,CTAS,CVBF,CVLT,DRH,EWBC,FAD,FEX,FITB,FNX,FWRD,GNTX,HBAN,HERZ,HST,HURC,IBKR,ICLN,IEUS,IFGL,JBHT,JKHY,KALU,LFUS,LKQ,MASI,MCRI,MDLZ,MEOH,MLKN,NDSN,NSIT,NTRS,NXST,ODFL,PAYX,PCAR,PENN,PEP,PEY,PHO,PIE,POWI,PPH,PRN,PTF,QQQ,QTEC,QVCGA,ROP,ROST,SATS,SCSC,SKYW,THRM,TILE,TROW,UAL,UFPI,VRSN,WSBC,ZBRA
2020-01-02,0.022816462129813475,0.011890893251338852,0.008181614628785416,0.010346914691100606,0.012214903033991753,0.014008050548457662,0.013379128088268022,-0.0010553064156467729,0.022121159912016575,0.01900384356092588,-0.0040237329360230945,0.00035772169088676975,0.029988492110022635,0.026595719384628902,0.006363374617254891,-0.015488032923194783,-0.0009827475996512236,0.017013189075967494,0.005882242989406317,0.0063552648099991504,0.005607586297085243,0.012544833802593525,-0.0054149896837112355,0.01765900101828133,0.0012941888805928503,0.004752159356465002,0.0091087007283992,0.0012418522821502354,-0.003716884432160894,0.016563312988529644,-0.0059679951923652386,0.024169065979359194,-0.017250701008283076,-0.014859552006407761,0.02531108432976703,0.015319219508128867,0.008249734109071705,0.0016557646052877129,0.006336647801520989,0.0015104006846520246,0.0029758967396043,0.011395727070021566,0.0028011957989919622,0.0032899169966655872,0.01544793880011519,-0.01361665962681513,-0.027957459715051813,-0.005762572407841504,0.014676967558247878,0.014226774604851222,0.012613023681473656,-0.019019377611570354,0.011856014804834336,0.000587939571856877,0.005183288561517063,0.022691703279527742,-0.006219173256087007,-0.0036868404323785464,0.001294450288013227,0.027154152482041338,0.01010988383507283,0.0038952672923282528,0.01128175208390969,0.01863594964568449,0.016696946192571893,0.02207775587756311,-0.03795956174956938,0.030883546199563794,0.003521749148617026,-0.002308988354824404,-0.0046008654974938334,0.0063438493803584795,0.03491775756640347,-0.005425305563016902,0.027248572377427616,0.018730861556060407,-0.00545058968780332,0.021019295013843697,-0.00793850978479349,0.014484858172830517
2020-01-03,-0.009722104221892125,-0.0011521090880184381,0.0015706166857452075,-0.008617711382062243,-0.01287202336014126,-0.0078342109696109,-0.017603485008683917,-0.0021139623727932655,-0.0185296598918403,-0.015916631655304103,-0.00678899133063926,0.020743986053160635,-0.014277774882462069,0.010362746465985007,0.0,-0.009135243925158631,-0.003936369419953789,-0.016315695474227176,-0.010233755609452166,-0.004505561670046787,-0.000929905686720689,-0.0004424879961522077,-0.012704241232432634,-0.011904459725883054,0.004136677697335944,-0.005034972255459458,-0.018697395991541188,-0.004546872308106353,-0.003443919838121423,-0.012559487629700494,-0.012007902780485358,-0.008849291302463258,-0.010422430959310613,-0.06641950184429501,-0.012133876745535788,-0.005029389129763473,-0.011739649990715306,-0.0029752064859713823,-0.004169333510452011,-0.0011654136268278714,9.000974092088221e-05,-0.012766184308061646,-0.01145271435567663,-0.0061798191210964415,-0.002433785882920314,-0.0016566366184889159,0.004527034960642551,0.004588216084640662,-0.007080761499930088,0.0012623977659540486,-0.020542933004975894,0.012954452705685737,-0.011925223730397727,-0.0034074268223367454,-0.009810057125880789,-0.00803363004498836,-0.0013988187438069843,-0.0010572998591212857,-0.001292776852643951,-0.012709709772511624,-0.0036030139880859346,-0.011485369256622135,0.0011592830221236472,-0.0049548758757461675,-0.009159705013223385,-0.012022185421363796,0.004932151581662048,-0.005860276175028156,0.00025689950761731417,-0.003008499332847303,0.001087572508291057,-0.0156827099081287,-0.002829718269568904,-0.005454424368843469,-0.003275556087373066,-0.020503636970036987,0.0,0.021094975231557456,-0.0048014475353928,-0.01192415945357117
2020-01-06,0.00796834858654627,0.003921633587995466,0.004704660561223095,0.0022677278075537988,0.0024450436533958175,0.0057261502379801765,-0.011748794244088479,0.0013537004256571894,0.0003021995240535258,-0.021564830856111716,0.007674023999085122,0.013314616278090607,0.006106224316339226,0.01923071985414171,0.0,0.002048861647531597,-0.012101697063645833,0.0035691799892607623,-0.0014773845064161018,0.002596875330283188,-0.005580949680849767,0.018592300728507594,-0.022977878533661622,-0.01858319615978199,0.0011585627948074162,0.00015319553160075827,-0.00821320289202665,-0.00041525035490275197,-0.010655057401050216,0.026813513965812774,-0.016205380460115437,-0.010416641347856914,-0.02605326810947506,-0.0240928722194389,0.004447125580237854,-0.002527405872503441,-0.0012599185373424193,-0.0013262768272489511,-0.01734619659748582,0.006930847878977131,-0.014834171336233215,-0.018951746389954782,-0.014975762318532593,0.004568535487430081,0.05754340325449281,-0.001659143099960625,0.01431608288670616,0.008894439734853599,-0.002803641203925511,-0.0011206809293667908,-0.0012338758723489107,-0.002918359602126497,-0.007905654098916748,-0.00011811337706280067,-0.0036836807725803,0.010798255919842292,0.0038338189013127355,0.0026458491569405496,-0.005436244567460502,-0.010813833815044305,-0.003817300711103644,0.0018841719802187296,-0.0026051405471348987,-0.002042908780762187,0.00644341527554837,-0.001187240988811178,0.011042908915831484,-0.009420665890375934,0.004877413405934616,0.001624876783866691,-0.01439431786229417,0.0012496419797289882,0.00043659587784539156,0.00792248626523917,0.006172284072521794,-0.002275364893797316,-0.0031620657981943356,0.009259284800070544,-0.005092441592316144,0.007654841109545618
2020-01-07,-0.004703323968452411,-0.008272146513201628,0.0031218197416544857,-0.002513797306123,-0.002032566663608959,-0.0009588469474510752,0.022750676162557992,-0.012104380003036042,0.003019725787530625,0.028886157458470008,-0.009404868546316503,-0.017980652019082166,0.0031051690252821285,0.00880511322993427,0.0045170248702930405,0.0015336069417037912,-0.01025009402199395,-0.0064852287916883355,0.0,-0.0007401279049960019,-0.008887133151222248,-0.001955674743430058,-0.02257787025531821,-0.008114792285457972,0.0005143209246043501,-0.0001531720663247027,-0.011261890603820768,-0.0020768879701529297,-0.006258368077244114,-0.010922385006007174,-0.01098140378054846,-0.0015040076220015353,-0.0028454839401369503,-0.015684085124394787,-0.005481877499066701,-0.0025337236690152753,-0.0034240701401926366,0.0,0.02304390037582249,-0.001703625125111241,-0.005931588588582892,0.02422722710128422,-0.005450506827227697,-0.0025897147747709903,0.014420418727383533,-0.004247384778128915,0.007318146615023613,-0.017869910056606986,-0.003606586958741831,0.005189272108711007,0.005511221180654724,0.06283918794913257,0.0028687220384422396,-0.005541810327562957,-0.006629133397821563,0.009538344476635485,-0.015717762149811465,-0.0031657577725924257,-0.001561790014260489,0.006247143109038511,0.004335978697653342,-0.004388111067615719,0.003047250329083484,0.007036833311898638,-0.00013942274441403057,0.010697259461969866,-0.008495125590858521,0.005088812709314938,0.011666726503454461,0.005561943343746822,-0.0024800261867555795,-0.005928211577710285,-0.0015274603256517638,-0.0024189836235164464,0.003983381947927356,-0.01060433680202566,-0.006766546515427296,0.0023182770591620994,-0.016971732804811124,-0.005968793793391214
2020-01-08,0.01608634659146424,-0.009962918946472055,0.004408666050075949,0.004914242337420882,0.0026477632970305365,0.013437656414137633,0.009031615593224851,0.009397325751752117,0.006021462193736227,-0.0006490759888663211,0.0007563282833313867,-0.01091547429951778,0.01702545503965691,-0.06483795861386654,0.0071941529461432285,-0.0017864512772086671,-0.002273492807527866,0.0006314589885740851,0.00443837544513026,0.019291289166117664,0.007550919149906132,-0.015676055212696993,0.0038500351563464097,0.007761654650940919,0.004112552678244619,0.0029137524343756382,0.00234501039885604,0.0022197838934068237,0.011130740874406131,0.014610793468100791,0.008327391780473592,0.03162631005736394,0.0068492015643593085,-0.008852212709482665,0.019292287519480533,0.008467343086565382,0.0003617722849884597,-0.006308143166514069,0.009434647011043573,0.0015702472305103576,-0.010006733939606494,-0.0005728643843546655,-0.0023076306486883302,0.006839350300856362,-0.01213037352144164,0.00241086166897464,-0.019200602550439205,-0.008248462229977993,-0.00509193686444076,0.008092672608801532,0.009166640391639502,0.01652214689814313,0.004714443406523605,0.00984089835095836,0.01334701257393145,0.014739278552202695,0.005148510059538536,0.0015875423328650662,0.0002606714282646916,0.002069638889701242,0.007530232016627725,0.001259233581669239,0.0002893595287063455,0.0063524666835925725,0.007516395448073698,0.00558616959888103,-0.026927748722531786,0.010924645833934044,0.002946052520533149,-0.022355409872039322,-0.005248686116072432,0.007689852022642052,0.016171365944272154,-0.005454424368843469,0.009522388256915537,0.006108175973218222,0.010219097087411422,0.004625602930742767,0.004658632983563615,-0.03442898502369529
2020-01-09,0.021241036279978198,0.020360408723467227,0.00516397534994395,0.0056426478720081885,0.0026405020506141685,0.007636123737323475,0.0,0.008838732016408946,0.008678767927985165,0.00633337155449798,0.00298018844992054,0.00854395762956428,0.014941918224880002,-0.058666674296061205,0.0008926493700069926,-0.012013878579065773,-0.007847985742228336,-0.004208598452459245,0.00736337985419655,0.014784838415951462,0.0,0.008626396760587074,-0.009587721843857255,-0.0010406914329081918,0.0052475988543094765,0.004892683499291506,0.011029494950661967,0.0012462094086660436,0.001883168759454712,0.0010046196466970692,0.0020647194375642552,-0.008758984133925063,-0.011904729248267132,-0.014587656302453955,0.011023273008088808,0.0016793354957505002,0.0005421817132509332,-0.001002466807158986,0.0022733858905856774,0.01301903681936567,-0.005192877617515634,-0.006099479922552331,0.0017346646699891721,0.02289451703808476,-0.012854729769705586,0.0025900245884815654,0.008465566416868908,-0.010029428011344432,0.015106953663380773,0.004982707409710185,0.012547890766404501,-0.018644131616242565,0.02293463088832337,0.006810269579391681,-0.006458943953966179,0.00037244799775626447,0.0006682617624713671,0.004756991596564397,0.00886113206158834,0.010324928155550417,0.016143479554344697,0.006131093451225755,0.007953674333435412,0.00643854680379552,0.008473498290267445,0.008673756114757847,0.0012577522886905168,0.014361273681520181,0.025010370645653257,0.0009429730611498766,-0.0019438960868365385,0.007319743121941835,-0.010752688172043001,-0.020718876993102264,0.008331961585728909,0.007445519745274298,0.013066529535769922,0.023169376066087155,-0.0021821924000571258,-0.004603454177266042
2020-01-10,0.002260611449645733,-0.0016054987204039417,-0.01078864578346117,-0.0022442274331800904,-0.001215408063975243,-0.0018799078439988293,-0.017321471643036546,-0.0007012275431727,0.008604158448113797,-0.008068308306732774,-0.0028040997947029744,-0.00917755840388379,-0.004498389153613558,-0.009915038559308753,0.0,-0.02380366476259521,-0.0010205585331194422,-0.004015239009608318,-0.0036552208457534263,-0.0018254261581315268,-0.006557468669628808,-0.004605243234642509,0.0,-0.014794658498696434,-0.004074328418662065,-0.003195029599559862,-0.016198568950360648,-0.004286578788712636,-0.001301308265161838,0.006022160256847986,-0.012362532737779874,0.0,0.005163591281106994,-0.018126978631885282,-0.0018515624764863237,0.0016762634982570024,-0.004877952281988063,0.0016724545921467104,0.00042008512261859643,-0.020926206802316827,-0.012024644875120227,0.0024127557803961253,-0.016161513594558308,0.011252547353566955,0.0007772503244536377,0.001107223924063483,0.006558412371674871,-0.007659973580945945,-0.006195780516219163,-0.009502856846249408,-0.010542875462432377,-0.015831602958519708,0.015204512238022883,-0.005597680299760377,-0.008158316015789757,-0.019731968525765864,-0.0019287538879726451,-0.0026300128936236344,-0.0015500898225490056,0.007664725450691856,0.017161791601404852,0.0020313770046820334,0.0004305457483690933,-0.004766656834697347,-0.0025573475875358964,-0.0038648628010546915,0.06783925183154071,0.0006486208286360373,-0.011544997383139188,-0.008007540271290914,-0.0038953643572038343,-0.008812607651386584,-0.006086929984714717,0.006844871596841662,-0.006392387105089603,-0.007276855166067464,-0.017058349073286405,0.0011488669538233243,-0.007107721109170351,-0.000933045547825806
2020-01-13,0.021364399684252744,0.0036755730555049215,0.014282084542451834,0.007498143603416274,0.008722084041616451,0.017127239828237162,0.004132561893114062,0.00742379617943878,0.02000275851515365,0.005530968365737632,-0.0056238927275105155,0.001068781153248155,0.004929489475133497,0.04291848362777184,0.005352689974054359,0.016697559291057873,0.011749754101384902,0.017823131977459106,0.007337372016739785,0.01438107004775624,0.0018858648476329787,-0.0044062737525628615,0.008712512892548707,0.002326567927773082,0.009460198402492903,0.0064108560075972765,0.0033602042113591857,0.007776456083775418,0.0081065801349689,0.003325345565985849,0.005563292759632743,-0.005891003482617618,0.008561469075283545,0.005846153409027055,0.010717208777798692,0.01506291796972059,0.0061727615077611375,0.006343948716083236,-0.004870426568622466,0.01154569063505817,0.025379968450955914,0.012767409408561026,0.0011733837646741296,0.0032834322272181637,-0.0013596686109267342,0.0062675989800300425,0.01641933730186307,0.006723113801141212,0.010757039733095608,-0.004032270896977885,0.01579579257095598,0.005774550398047085,0.01847990254243692,0.011610105977527985,0.0032130021122231955,0.007595927213026155,0.014866533571812779,0.006856038725718383,0.012160544881368196,0.0035496646718378155,0.01812566550172079,0.0045222957018622445,0.01104252330690092,0.02356937122078051,0.011536955152243289,0.010960342725141237,0.03764707847532489,0.010098454588759687,-0.006212785559288836,0.006172890380432783,0.009776600454673545,-0.00031203172065308316,0.014873147135172404,0.003708663869569806,0.028008887865622834,-0.004810424701517713,0.04380936750989828,0.012576590642095153,0.01018695553358806,0.009379938760378126
2020-01-14,-0.013503293295161756,-0.00045772965357260276,-0.0506912307379036,-0.0008684741891968883,-0.001005496620135382,-0.0028932673259634,0.003947477636015551,-0.006556650756239124,-0.005911969177516019,0.008736340324073222,0.013000091337169284,0.008896797032247106,-0.010628134429537694,0.03840880813079961,-0.007985877730975255,-0.03050012554077286,0.0010098016319759484,-0.003752356933821366,0.0007282494439493359,-0.004702330323239301,0.003764517357687014,-0.007745042813836922,-0.006717735562634997,0.005275483176365725,0.0016466487487378778,0.0012134948589350714,-0.004018821659653504,0.002618360597693492,0.00488237991338325,0.013258271766099172,0.009681769101046678,-0.0014814782642685875,0.0005659542771538906,0.02110749235856857,0.0,0.00824396726468346,0.0007217379173889427,0.0,0.0041347831942017965,-0.0008151040996259296,-0.017390498789160325,-0.0008779560006334508,0.006152935941487581,-0.0058787952769886465,-0.003500495598179887,-0.007327671409318559,0.02589690504835973,0.010635672266063212,-0.0016928710697073912,-0.009632763345928996,-0.0062567711914506274,0.020751110236730597,0.016898406582627645,0.004173623231867207,0.0017931184657709043,0.016961886315266295,0.0023438655867027425,0.0010484077699361993,0.0,0.002021314230364002,-0.021685591921611236,0.017540885800403583,0.0007090644788143585,0.003078561133543989,-0.003937550145903357,-0.0016311494485715672,-0.0034014308546767014,-0.003982929843023952,-0.008418622834688971,0.005662998058536983,-0.013554679330124442,-0.0007800535555406718,0.008836203317438285,0.005541625170026654,-0.009921454837727772,0.011048441606814174,-0.030616286147137184,-0.011239695685677287,-0.006813922123990901,-0.0020516312779760293
2020-01-15,-0.004285282615273389,0.008701672824120266,0.022923366562760394,-0.0006204910368367011,-0.002214354610877267,-0.00490381689772168,-0.016899450187246035,0.00922739794830818,-0.010734071592415018,-0.006735989125137287,0.007083268806842957,0.009171083787772316,-0.009227353853648035,0.02245701395003774,0.0035779595830109923,-0.0059158356629517295,-0.009583825678583846,0.004603245211408202,0.006550136106009186,0.011082810874783133,-0.007032152422538407,0.01940229547110195,0.013526438535025331,-0.01679273127375136,0.002528882820922229,0.00030299039076009393,-0.023873374708069828,0.0009622759088885324,0.005858692138996924,0.007196723848986952,-0.009588931282444202,0.00890205779073594,-0.0022624062858896954,-0.001198298954935395,-0.009788064097939198,0.0016353119943874894,-0.002524220890589568,0.002985988436301712,0.0004204296270333696,0.01074307814842057,-0.0035583335146959216,-0.01018742753156876,-0.012230741417469715,0.019447677041675826,-0.005854681188321331,0.010149822349789117,-0.0049986734038348635,0.002202718391677294,0.005451644144385259,0.010290325661350463,-0.00907429014954031,0.03720395097333218,0.010147330535636323,0.008658271485166624,-0.009462462954296647,-0.023721252798634795,0.017171985679703017,0.004709300988672949,0.004345523660560291,-0.0040343647232824464,-0.016358337135022216,0.016628552334399194,0.004819217663406761,-0.003928323287010538,0.00040917560874209613,-0.004516659340620288,-0.01820251328532363,0.002495804776215582,-0.010003555595341829,0.0028156440541873273,0.0036455711910123867,0.011711434610173876,0.00021359370305229497,0.015309349948778195,0.003237558089931314,0.005008565157071265,0.014641226631128657,0.011319677508616843,-0.003841670159177357,-0.0010884196577140015
